id,T_cola1,T_enfermera,T_cola2,T_doctora,T_final,T_espera1,T_espera2,T_espera_total,T_total_sistema
3104,46237.947879642095,46237.947879642095,46245.366236503236,46245.366236503236,46254.12551651188,0.0,0.0,0.0,16.177636869782873
3105,46240.88216350883,46245.366236503236,46247.98968857761,46254.12551651188,46259.73107864695,4.484072994404414,6.135827934267581,10.619900928671996,18.84891513812181
3106,46251.77649033298,46251.77649033298,46259.01396174627,46259.73107864695,46269.36544064991,0.0,0.7171169006833225,0.7171169006833225,17.588950316931005
3107,46255.2492927524,46259.01396174627,46265.2119067214,46269.36544064991,46286.55743060547,3.7646689938701456,4.153533928511024,7.91820292238117,31.30813785306964
3108,46255.52477499463,46265.2119067214,46272.37874429338,46286.55743060547,46304.67171556045,9.68713172677235,14.178686312086938,23.865818038859288,49.14694056582084
3109,46270.83163936556,46272.37874429338,46275.87431277189,46304.67171556045,46317.29652150873,1.5471049278203282,28.79740278855752,30.344507716377848,46.464882143169234
3110,46273.49974703805,46275.87431277189,46282.126227683126,46317.29652150873,46322.56888750484,2.374565733844065,35.17029382560577,37.54485955944983,49.06914046679594
3111,46277.125555393664,46282.126227683126,46285.495647742355,46322.56888750484,46332.841861927634,5.000672289461363,37.07323976248881,42.073912051950174,55.716306533970055
3112,46308.424314715776,46308.424314715776,46313.0723053523,46332.841861927634,46340.192021124014,0.0,19.76955657533108,19.76955657533108,31.767706408238155
3113,46343.49657922912,46343.49657922912,46348.94897142022,46348.94897142022,46367.03984286373,0.0,0.0,0.0,23.543263634608593
3114,46344.54283687648,46348.94897142022,46352.42821622176,46367.03984286373,46385.6536456605,4.406134543743974,14.61162664197036,19.017761185714335,41.11080878402572
3115,46348.131384907436,46352.42821622176,46358.064370840664,46385.6536456605,46388.71210236123,4.296831314321025,27.589274819838465,31.88610613415949,40.580717453791294
3116,46361.52828121974,46361.52828121974,46365.82332278031,46388.71210236123,46390.715348715516,0.0,22.888779580920527,22.888779580920527,29.18706749577541
3117,46396.566070789755,46396.566070789755,46402.491659598374,46402.491659598374,46406.302907146586,0.0,0.0,0.0,9.73683635683119
3118,46420.76341199539,46420.76341199539,46426.40973588327,46426.40973588327,46435.73508050719,0.0,0.0,0.0,14.971668511803728
3119,46442.070037675374,46442.070037675374,46444.99139465435,46444.99139465435,46459.21517936782,0.0,0.0,0.0,17.145141692446487
3120,46445.87795152081,46445.87795152081,46451.784184303215,46459.21517936782,46470.745973743724,0.0,7.430995064605668,7.430995064605668,24.868022222915897
3121,46452.7220713441,46452.7220713441,46456.44593112236,46470.745973743724,46480.14347830012,0.0,14.300042621362081,14.300042621362081,27.421406956018473
3122,46469.598435103464,46469.598435103464,46474.06236406381,46480.14347830012,46494.28322570682,0.0,6.081114236309077,6.081114236309077,24.684790603358124
3123,46485.58710166297,46485.58710166297,46491.97878770999,46494.28322570682,46497.6514575268,0.0,2.3044379968341673,2.3044379968341673,12.064355863833043
3124,46493.9149526056,46493.9149526056,46498.69802443331,46498.69802443331,46500.74198248845,0.0,0.0,0.0,6.827029882850184
3125,46497.435617221265,46498.69802443331,46505.90107156571,46505.90107156571,46517.87331403101,1.2624072120452183,0.0,1.2624072120452183,20.437696809742192
3126,46499.757509194475,46505.90107156571,46510.490470653494,46517.87331403101,46536.26369277899,6.143562371238659,7.382843377512472,13.52640574875113,36.50618358451902
3127,46518.64483510713,46518.64483510713,46522.070055559125,46536.26369277899,46553.00449172872,0.0,14.193637219868833,14.193637219868833,34.359656621592876
3128,46526.72596203692,46526.72596203692,46530.30325110559,46553.00449172872,46560.80484640439,0.0,22.701240623129706,22.701240623129706,34.07888436746725
3129,46530.724376876795,46530.724376876795,46534.56028508173,46560.80484640439,46571.28350817358,0.0,26.244561322659138,26.244561322659138,40.55913129678811
3130,46562.364427545275,46562.364427545275,46566.63614329641,46571.28350817358,46588.489675680146,0.0,4.64736487717164,4.64736487717164,26.12524813487107
3131,46594.16025085513,46594.16025085513,46600.495848215214,46600.495848215214,46619.02799360747,0.0,0.0,0.0,24.867742752343474
3132,46622.78828275893,46622.78828275893,46626.25405860499,46626.25405860499,46633.920998165966,0.0,0.0,0.0,11.132715407038631
3133,46629.03589942995,46629.03589942995,46635.11382239667,46635.11382239667,46653.536309099,0.0,0.0,0.0,24.50040966904635
3134,46650.27187231514,46650.27187231514,46653.56897381085,46653.56897381085,46661.224806465514,0.0,0.0,0.0,10.95293415037304
3135,46661.005735872066,46661.005735872066,46663.518735274025,46663.518735274025,46674.865401161405,0.0,0.0,0.0,13.859665289339318
3136,46663.34186155319,46663.518735274025,46666.99659143178,46674.865401161405,46678.72858068899,0.17687372083310038,7.8688097296253545,8.045683450458455,15.386719135800377
3137,46667.08580627687,46667.08580627687,46671.86679000873,46678.72858068899,46681.68097274706,0.0,6.861790680261038,6.861790680261038,14.595166470193362
3138,46680.35384827089,46680.35384827089,46687.15518733955,46687.15518733955,46703.331069367225,0.0,0.0,0.0,22.977221096334688
3139,46685.56197900861,46687.15518733955,46694.27052024033,46703.331069367225,46710.04165242595,1.5932083309380687,9.06054912689433,10.653757457832398,24.479673417336016
3140,46701.25848615379,46701.25848615379,46706.18547688263,46710.04165242595,46723.725857265315,0.0,3.856175543318386,3.856175543318386,22.4673711115247
3141,46717.34187303806,46717.34187303806,46723.077144439594,46723.725857265315,46726.97074174601,0.0,0.6487128257213044,0.6487128257213044,9.62886870795046
3142,46739.08971630682,46739.08971630682,46742.64952882486,46742.64952882486,46755.98614486628,0.0,0.0,0.0,16.89642855945567
3143,46742.0934414729,46742.64952882486,46748.52410542942,46755.98614486628,46762.62709242633,0.5560873519643792,7.462039436861232,8.018126788825612,20.53365095343179
3144,46770.228062893606,46770.228062893606,46777.45850456936,46777.45850456936,46789.387687952425,0.0,0.0,0.0,19.159625058819074
3145,46774.75354831408,46777.45850456936,46783.23565484541,46789.387687952425,46791.260502687044,2.7049562552783755,6.152033107013267,8.856989362291642,16.506954372962355
3146,46775.25081038772,46783.23565484541,46790.730386869865,46791.260502687044,46797.5827720714,7.984844457692816,0.5301158171787392,8.514960274871555,22.331961683681584
3147,46815.26869138545,46815.26869138545,46818.10543066103,46818.10543066103,46834.51870312504,0.0,0.0,0.0,19.250011739590263
3148,46822.43197197654,46822.43197197654,46826.34563879433,46834.51870312504,46846.00648390332,0.0,8.173064330709167,8.173064330709167,23.57451192678127
3149,46832.170658681694,46832.170658681694,46838.30119773057,46846.00648390332,46861.0098660704,0.0,7.705286172749766,7.705286172749766,28.83920738870802
3150,46844.45144082976,46844.45144082976,46851.34429689114,46861.0098660704,46878.70270212521,0.0,9.665569179262093,9.665569179262093,34.25126129544515
3151,46865.97058048933,46865.97058048933,46868.673048677345,46878.70270212521,46886.325132403166,0.0,10.029653447862074,10.029653447862074,20.354551913835166
3152,46878.446299009396,46878.446299009396,46882.07446193394,46886.325132403166,46899.580370215044,0.0,4.250670469227771,4.250670469227771,21.13407120564807
3153,46961.14930279234,46961.14930279234,46963.94206491302,46963.94206491302,46978.45587374062,0.0,0.0,0.0,17.306570948276203
3154,46971.19809547602,46971.19809547602,46977.42363772625,46978.45587374062,46982.80467998693,0.0,1.0322360143691185,1.0322360143691185,11.606584510911489
3155,46982.86820800302,46982.86820800302,46986.1442250066,46986.1442250066,46989.93159465419,0.0,0.0,0.0,7.063386651170731
3156,47000.62015587331,47000.62015587331,47004.362064610024,47004.362064610024,47019.87340645972,0.0,0.0,0.0,19.25325058641465
3157,47013.49711784411,47013.49711784411,47019.718593301266,47019.87340645972,47036.08039914677,0.0,0.1548131584568182,0.1548131584568182,22.58328130265727
